"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2936","device preview contains ShyTalk branding text","mobile-safari","Tue Apr 14 22:35:43 UTC 2026","passed","Tue Apr 14 22:35:46 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","579","sign-in button meets 44px minimum","firefox","Tue Apr 14 22:11:28 UTC 2026","passed","Tue Apr 14 22:11:29 UTC 2026","Portal — Accessibility: Touch Targets","portal-a11y.spec.ts","",""
"","4199","user type dropdown persists","mobile-safari","Tue Apr 14 22:46:56 UTC 2026","passed","Tue Apr 14 22:47:01 UTC 2026","Admin Users - Profile Subtab","admin-users-profile.spec.ts","",""
"","567","recovery code input has associated label","firefox","Tue Apr 14 22:11:20 UTC 2026","passed","Tue Apr 14 22:11:21 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","1107","recovery send button visible, verify form hidden initially","firefox","Tue Apr 14 22:12:14 UTC 2026","passed","Tue Apr 14 22:12:15 UTC 2026","Portal — Recovery Screen","portal-auth.spec.ts","",""
"","767","clear system messages shows success","mobile-chrome","Tue Apr 14 21:58:33 UTC 2026","passed","Tue Apr 14 21:58:34 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","704","1200px viewport: max-width container, centred","firefox","Tue Apr 14 22:15:18 UTC 2026","passed","Tue Apr 14 22:15:19 UTC 2026","Responsive Layout","roadmap-redesign.spec.ts","",""
"","2672","source language saves, persists, and clears","firefox","Tue Apr 14 21:58:28 UTC 2026","passed","Tue Apr 14 21:58:30 UTC 2026","Admin Fun Facts","admin-funfacts.spec.ts","",""
"","1216","suspend: duration picker offers 1d/3d/7d/30d/permanent options","chromium","Tue Apr 14 22:01:58 UTC 2026","passed","Tue Apr 14 22:02:00 UTC 2026","Admin Unified Ban Management (11.17)","admin-suggestions.spec.ts","",""
"","2160","background image fit dropdown is visible in screen card","webkit","Tue Apr 14 22:04:39 UTC 2026","passed","Tue Apr 14 22:04:41 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","899","displays Coming Soon badge","mobile-safari","Tue Apr 14 22:49:12 UTC 2026","passed","Tue Apr 14 22:49:13 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","1838","direct URL to suggestions section scrolls to suggestions","mobile-safari","Tue Apr 14 22:55:53 UTC 2026","passed","Tue Apr 14 22:55:55 UTC 2026","Deep Linking & URL Handling","roadmap-redesign.spec.ts","",""
"","1561","seeded report appears in pending list with API verification","webkit","Tue Apr 14 22:01:57 UTC 2026","passed","Tue Apr 14 22:01:58 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","5362","ban network adds IP to network bans","mobile-safari","Tue Apr 14 22:27:51 UTC 2026","passed","Tue Apr 14 22:27:57 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","1263","title changes when language is set to Korean","webkit","Tue Apr 14 22:24:17 UTC 2026","passed","Tue Apr 14 22:24:18 UTC 2026","Translation Verification > Community Guidelines","translation-verification.spec.ts","",""
"","703","close modal with X: no changes saved","firefox","Tue Apr 14 22:20:17 UTC 2026","passed","Tue Apr 14 22:20:18 UTC 2026","Subscribe Modal Edge Cases","suggestions-subscribe.spec.ts","",""
"","346","message modal has close button","mobile-chrome","Tue Apr 14 22:08:57 UTC 2026","passed","Tue Apr 14 22:08:57 UTC 2026","Portal — Message Modal Structure","portal-auth.spec.ts","",""
"","304","page loads CSS correctly (no inline styles needed)","chromium","Tue Apr 14 22:08:37 UTC 2026","passed","Tue Apr 14 22:08:37 UTC 2026","Portal — CSP & Security Headers","portal-security.spec.ts","",""
"","2213","unsuspend graph clears all identifiers","webkit","Tue Apr 14 22:05:55 UTC 2026","passed","Tue Apr 14 22:05:57 UTC 2026","Admin Unified Ban Management (11.17)","admin-suggestions.spec.ts","",""
"","1028","all core module scripts are fetchable","mobile-safari","Tue Apr 14 22:48:28 UTC 2026","passed","Tue Apr 14 22:48:29 UTC 2026","Admin Core Modules Integration","admin-core-modules.spec.ts","",""
"","583","has correct title","webkit","Tue Apr 14 22:15:07 UTC 2026","passed","Tue Apr 14 22:15:08 UTC 2026","Portal — Page Load & Structure","portal-auth.spec.ts","",""
"","975","no Star Wars elements (no intro, no crawl, no canvas, no music, no MP3)","webkit","Tue Apr 14 22:18:06 UTC 2026","passed","Tue Apr 14 22:18:07 UTC 2026","Roadmap Page — Theme & Layout","roadmap-redesign.spec.ts","",""
"","6544","remove gift from backpack","mobile-safari","Tue Apr 14 22:44:14 UTC 2026","passed","Tue Apr 14 22:44:21 UTC 2026","Admin Users - Economy Subtab","admin-users-economy.spec.ts","",""
"","743","profile section has data-i18n attributes","webkit","Tue Apr 14 22:14:53 UTC 2026","passed","Tue Apr 14 22:14:54 UTC 2026","Portal — i18n: Data Attributes","portal-a11y.spec.ts","",""
"","437","Apple sign-in button meets 44px minimum","mobile-chrome","Tue Apr 14 22:08:09 UTC 2026","passed","Tue Apr 14 22:08:09 UTC 2026","Portal — Accessibility: Touch Targets","portal-a11y.spec.ts","",""
"","481","/cyber-bullying.html footer shows Shyden Ltd copyright","webkit","Tue Apr 14 22:14:20 UTC 2026","passed","Tue Apr 14 22:14:21 UTC 2026","Shyden Ltd branding across legal pages","legal-pages.spec.ts","",""
"","934","duplicate detection: ""Load more"" shows 3 more results","webkit","Tue Apr 14 22:19:57 UTC 2026","passed","Tue Apr 14 22:19:58 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","325","has correct title","mobile-chrome","Tue Apr 14 22:08:26 UTC 2026","passed","Tue Apr 14 22:08:26 UTC 2026","Portal — Page Load & Structure","portal-auth.spec.ts","",""
"","653","double-click submit button: only one submission created","firefox","Tue Apr 14 22:17:19 UTC 2026","passed","Tue Apr 14 22:17:20 UTC 2026","Suggestion Submission Edge Cases","suggestions-board.spec.ts","",""
"","562","recovery send form has no action attribute","webkit","Tue Apr 14 22:16:55 UTC 2026","passed","Tue Apr 14 22:16:56 UTC 2026","Portal — Form Action Security","portal-security.spec.ts","",""
"","1020","loading spinner has sr-only text","mobile-safari","Tue Apr 14 22:50:24 UTC 2026","passed","Tue Apr 14 22:50:25 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","2710","sort pending queue by submission date works","mobile-safari","Tue Apr 14 22:41:27 UTC 2026","passed","Tue Apr 14 22:41:30 UTC 2026","Admin Moderation Edge Cases (11.30)","admin-suggestions.spec.ts","",""
"","1097","reject button with reason stores the reason","mobile-chrome","Tue Apr 14 22:00:44 UTC 2026","passed","Tue Apr 14 22:00:45 UTC 2026","Admin Suggestions Moderation (11.16)","admin-suggestions.spec.ts","",""
"","3606","gifts tab shows table with data or appropriate empty state","mobile-chrome","Tue Apr 14 21:56:33 UTC 2026","passed","Tue Apr 14 21:56:37 UTC 2026","Admin Empty States","admin-empty-states.spec.ts","",""
"","75","stale data: user votes on just-planned suggestion gets error","chromium","Tue Apr 14 22:13:07 UTC 2026","passed","Tue Apr 14 22:13:07 UTC 2026","Error States","suggestions-security.spec.ts","",""
"","978","has delete account card with danger button","mobile-safari","Tue Apr 14 22:52:56 UTC 2026","passed","Tue Apr 14 22:52:57 UTC 2026","Portal — Data & Privacy Section Content","portal-dashboard.spec.ts","",""
"","2618","suspend: duration picker offers 1d/3d/7d/30d/permanent options","webkit","Tue Apr 14 22:05:40 UTC 2026","passed","Tue Apr 14 22:05:43 UTC 2026","Admin Unified Ban Management (11.17)","admin-suggestions.spec.ts","",""
"","3139","device preview hides Continue button when non-dismissable","mobile-safari","Tue Apr 14 22:35:37 UTC 2026","passed","Tue Apr 14 22:35:40 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","306","divider between OAuth and email login","chromium","Tue Apr 14 22:08:01 UTC 2026","passed","Tue Apr 14 22:08:01 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","305","recovery code input has associated label","chromium","Tue Apr 14 22:07:37 UTC 2026","passed","Tue Apr 14 22:07:37 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","280","message modal has title and body elements","chromium","Tue Apr 14 22:08:17 UTC 2026","passed","Tue Apr 14 22:08:17 UTC 2026","Portal — Message Modal Structure","portal-auth.spec.ts","",""
"","944","title changes when language is set to German","firefox","Tue Apr 14 22:20:33 UTC 2026","passed","Tue Apr 14 22:20:34 UTC 2026","Translation Verification > Privacy Policy","translation-verification.spec.ts","",""
"","496","tagline changes when language is set to Spanish","mobile-chrome","Tue Apr 14 22:14:59 UTC 2026","passed","Tue Apr 14 22:15:00 UTC 2026","Translation Verification > Landing Page","translation-verification.spec.ts","",""
"","1116","non-admin: maintenance tab not visible","chromium","Tue Apr 14 22:03:53 UTC 2026","passed","Tue Apr 14 22:03:54 UTC 2026","Admin Maintenance — Suggestions Operations (11.29)","admin-suggestions.spec.ts","",""
"","1629","delete cancel keeps banner","webkit","Tue Apr 14 21:53:56 UTC 2026","passed","Tue Apr 14 21:53:58 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","458","data-privacy section is hidden","mobile-chrome","Tue Apr 14 22:08:46 UTC 2026","passed","Tue Apr 14 22:08:46 UTC 2026","Portal — Hidden Sections on Load","portal-auth.spec.ts","",""
"","0","discard changes reverts all modifications","mobile-safari","Tue Apr 14 22:30:28 UTC 2026","skipped","Tue Apr 14 22:30:28 UTC 2026","Admin Gifts Tab","admin-gifts.spec.ts","",""
"","1864","planned suggestion shows ""Planned"" badge, no vote arrows","webkit","Tue Apr 14 22:19:34 UTC 2026","passed","Tue Apr 14 22:19:36 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","801","account grid has Data & Privacy card","firefox","Tue Apr 14 22:12:45 UTC 2026","passed","Tue Apr 14 22:12:46 UTC 2026","Portal — Dashboard Section Content","portal-dashboard.spec.ts","",""
"","2095","nonsense search shows no results","firefox","Tue Apr 14 21:57:41 UTC 2026","passed","Tue Apr 14 21:57:43 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","560","ring chart legend shows correct counts (Done, In Progress, Planned)","chromium","Tue Apr 14 22:09:32 UTC 2026","passed","Tue Apr 14 22:09:32 UTC 2026","Roadmap Page — Theme & Layout","roadmap-redesign.spec.ts","",""
"","378","Landing page has language selector button","mobile-chrome","Tue Apr 14 22:07:34 UTC 2026","passed","Tue Apr 14 22:07:34 UTC 2026","Language Selector Regression","khmer-new-year-page.spec.ts","",""
"","2812","no mixed content warnings","mobile-safari","Tue Apr 14 23:00:52 UTC 2026","passed","Tue Apr 14 23:00:55 UTC 2026","CSP & Security Headers","suggestions-security.spec.ts","",""
"","726","empty state — input and start visible, stop hidden","chromium","Tue Apr 14 22:00:16 UTC 2026","passed","Tue Apr 14 22:00:17 UTC 2026","Admin Spin Monitor","admin-spin-monitor.spec.ts","",""
"","1739","storage audit displays folder sizes","mobile-safari","Tue Apr 14 22:32:08 UTC 2026","passed","Tue Apr 14 22:32:10 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","860","nuclear step 2 shows second warning with confirmation input","chromium","Tue Apr 14 21:59:25 UTC 2026","passed","Tue Apr 14 21:59:26 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","1730","date range persists and clears correctly","firefox","Tue Apr 14 21:55:01 UTC 2026","passed","Tue Apr 14 21:55:02 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","3739","remove vote: clicking same arrow again removes vote","firefox","Tue Apr 14 22:16:56 UTC 2026","passed","Tue Apr 14 22:16:59 UTC 2026","Suggestions Board — Voting Flow","suggestions-board.spec.ts","",""
"","971","recovery send button visible, verify form hidden initially","mobile-safari","Tue Apr 14 22:51:47 UTC 2026","passed","Tue Apr 14 22:51:48 UTC 2026","Portal — Recovery Screen","portal-auth.spec.ts","",""
"","501","has ""Don't have an account?"" link to download","firefox","Tue Apr 14 22:12:02 UTC 2026","passed","Tue Apr 14 22:12:03 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","1854","search by unique ID filters reports","webkit","Tue Apr 14 22:02:03 UTC 2026","passed","Tue Apr 14 22:02:05 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","1253","card: default state (no user interaction)","mobile-safari","Tue Apr 14 22:58:44 UTC 2026","passed","Tue Apr 14 22:58:45 UTC 2026","Suggestion Card UI States","suggestions-board.spec.ts","",""
"","470","suspended icon SVG is aria-hidden","firefox","Tue Apr 14 22:11:27 UTC 2026","passed","Tue Apr 14 22:11:28 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","724","cancel: no changes saved","firefox","Tue Apr 14 22:20:11 UTC 2026","passed","Tue Apr 14 22:20:12 UTC 2026","Subscribe Modal","suggestions-subscribe.spec.ts","",""
"","751","no-account section has data-i18n attributes","webkit","Tue Apr 14 22:14:52 UTC 2026","passed","Tue Apr 14 22:14:52 UTC 2026","Portal — i18n: Data Attributes","portal-a11y.spec.ts","",""
"","1874","hide online status checkbox persists after toggle","chromium","Tue Apr 14 22:05:20 UTC 2026","passed","Tue Apr 14 22:05:22 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","1144","wrong password shows error","mobile-safari","Tue Apr 14 22:48:33 UTC 2026","passed","Tue Apr 14 22:48:34 UTC 2026","Admin Login Flow","admin-login.spec.ts","",""
"","780","nuclear step 2 shows second warning with confirmation input","mobile-chrome","Tue Apr 14 21:58:39 UTC 2026","passed","Tue Apr 14 21:58:40 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","2685","trigger backup creates new backup and shows toast","mobile-safari","Tue Apr 14 22:23:06 UTC 2026","passed","Tue Apr 14 22:23:09 UTC 2026","Admin Backups Tab","admin-backups.spec.ts","",""
"","1685","empty state shows message when no appeals match filter","firefox","Tue Apr 14 21:54:35 UTC 2026","passed","Tue Apr 14 21:54:36 UTC 2026","Admin Appeals","admin-appeals.spec.ts","",""
"","1912","clicking View Logs navigates to Logs tab with filter","chromium","Tue Apr 14 21:56:11 UTC 2026","passed","Tue Apr 14 21:56:13 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","1048","bulk action: one audit entry per suggestion","mobile-chrome","Tue Apr 14 22:03:40 UTC 2026","passed","Tue Apr 14 22:03:41 UTC 2026","Admin Bulk Operations (11.93)","admin-suggestions.spec.ts","",""
"","1100","bulk select: checkbox on each suggestion card","chromium","Tue Apr 14 22:04:30 UTC 2026","passed","Tue Apr 14 22:04:31 UTC 2026","Admin Bulk Operations (11.93)","admin-suggestions.spec.ts","",""
"","270","suspended icon SVG is aria-hidden","chromium","Tue Apr 14 22:07:41 UTC 2026","passed","Tue Apr 14 22:07:41 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","3217","bulk resolve all resolves all pending reports for user","mobile-chrome","Tue Apr 14 21:59:15 UTC 2026","passed","Tue Apr 14 21:59:18 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","804","loads and displays app name in title","mobile-safari","Tue Apr 14 22:49:10 UTC 2026","passed","Tue Apr 14 22:49:11 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","991","open from header: no feature pre-selected","mobile-safari","Tue Apr 14 23:01:40 UTC 2026","passed","Tue Apr 14 23:01:41 UTC 2026","Subscribe Modal Edge Cases","suggestions-subscribe.spec.ts","",""
"","1783","clicking View Logs navigates to Logs tab with filter","mobile-chrome","Tue Apr 14 21:56:25 UTC 2026","passed","Tue Apr 14 21:56:27 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","497","suggestion 500 up, 499 down: shows net 1","chromium","Tue Apr 14 22:12:13 UTC 2026","passed","Tue Apr 14 22:12:13 UTC 2026","Empty & Extreme States","suggestions-board.spec.ts","",""
"","1513","search with 2 characters: search triggered","webkit","Tue Apr 14 22:21:34 UTC 2026","passed","Tue Apr 14 22:21:35 UTC 2026","Filter & Search Combination Edge Cases","suggestions-board.spec.ts","",""
"","0","API error shows error toast","mobile-safari","Tue Apr 14 22:27:11 UTC 2026","skipped","Tue Apr 14 22:27:11 UTC 2026","Admin Cross-Tab Interactions","admin-cross-tab.spec.ts","",""
"","944","reset PIN lockout","chromium","Tue Apr 14 22:06:21 UTC 2026","passed","Tue Apr 14 22:06:22 UTC 2026","Admin Users - Security Subtab","admin-users-security.spec.ts","",""
"","805","page has html lang attribute","mobile-safari","Tue Apr 14 22:51:09 UTC 2026","passed","Tue Apr 14 22:51:10 UTC 2026","Portal — Semantic HTML Structure","portal-a11y.spec.ts","",""
"","291","#security does NOT show security when unauthenticated","chromium","Tue Apr 14 22:08:30 UTC 2026","passed","Tue Apr 14 22:08:31 UTC 2026","Portal — Hash Routing (Unauthenticated)","portal-dashboard.spec.ts","",""
"","454","contains key terms sections","firefox","Tue Apr 14 22:11:08 UTC 2026","passed","Tue Apr 14 22:11:09 UTC 2026","Terms of Service","legal-pages.spec.ts","",""
"","654","profile fields show placeholder dashes initially","webkit","Tue Apr 14 22:16:11 UTC 2026","passed","Tue Apr 14 22:16:12 UTC 2026","Portal — Profile Section Content","portal-dashboard.spec.ts","",""
"","2134","search by model returns matching devices","firefox","Tue Apr 14 21:57:10 UTC 2026","passed","Tue Apr 14 21:57:12 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","785","suggestion 0 up, 100 down: shows net -100","firefox","Tue Apr 14 22:18:39 UTC 2026","passed","Tue Apr 14 22:18:40 UTC 2026","Empty & Extreme States","suggestions-board.spec.ts","",""
"","361","landing page banner is inside .container (not body-level)","mobile-chrome","Tue Apr 14 22:11:08 UTC 2026","passed","Tue Apr 14 22:11:09 UTC 2026","Seasonal Theme System","seasonal-theme.spec.ts","",""
"","620","invalid email triggers email validation","firefox","Tue Apr 14 22:12:08 UTC 2026","passed","Tue Apr 14 22:12:09 UTC 2026","Portal — Login Form Validation","portal-auth.spec.ts","",""
"","1712","trace viewer opens and displays timeline","mobile-safari","Tue Apr 14 22:30:52 UTC 2026","skipped","Tue Apr 14 22:30:54 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
"","2663","all filters active simultaneously: results match ALL criteria","mobile-safari","Tue Apr 14 22:59:03 UTC 2026","passed","Tue Apr 14 22:59:06 UTC 2026","Filter & Search Combination Edge Cases","suggestions-board.spec.ts","",""
"","2112","newly created (disabled) screen does not show Active badge","webkit","Tue Apr 14 22:03:42 UTC 2026","passed","Tue Apr 14 22:03:44 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","3783","reset device binding","webkit","Tue Apr 14 22:11:40 UTC 2026","passed","Tue Apr 14 22:11:44 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","549","plain text with URLs: displayed as clickable links","chromium","Tue Apr 14 22:11:55 UTC 2026","passed","Tue Apr 14 22:11:56 UTC 2026","Suggestion Description Display","suggestions-board.spec.ts","",""
"","324","recovery message has role=""status""","chromium","Tue Apr 14 22:08:06 UTC 2026","passed","Tue Apr 14 22:08:07 UTC 2026","Portal — Recovery Screen","portal-auth.spec.ts","",""
"","0","store and wheel checkboxes persist after Apply","mobile-safari","Tue Apr 14 22:30:28 UTC 2026","skipped","Tue Apr 14 22:30:28 UTC 2026","Admin Gifts Tab","admin-gifts.spec.ts","",""
"","3456","direct navigation to #starting-screens activates the tab","firefox","Tue Apr 14 22:02:43 UTC 2026","passed","Tue Apr 14 22:02:47 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","1850","profile photo URL edit persists and updates preview","mobile-chrome","Tue Apr 14 22:04:48 UTC 2026","passed","Tue Apr 14 22:04:49 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","470","duplicate detection: exactly 3 matches shown, no ""Load more""","chromium","Tue Apr 14 22:11:13 UTC 2026","passed","Tue Apr 14 22:11:13 UTC 2026","Suggestion Submission Edge Cases","suggestions-board.spec.ts","",""
"","5034","drag-drop reorder changes banner order","webkit","Tue Apr 14 21:54:07 UTC 2026","passed","Tue Apr 14 21:54:12 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","1551","delete cancel keeps banner","firefox","Tue Apr 14 21:54:56 UTC 2026","passed","Tue Apr 14 21:54:57 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","1847","filter by userId shows only matching entries","webkit","Tue Apr 14 21:59:25 UTC 2026","passed","Tue Apr 14 21:59:27 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
"","517","card shows vote count","chromium","Tue Apr 14 22:10:18 UTC 2026","passed","Tue Apr 14 22:10:18 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","534","mobile: login prompt fits on 320px screen","mobile-chrome","Tue Apr 14 22:10:18 UTC 2026","passed","Tue Apr 14 22:10:19 UTC 2026","Roadmap Auth — Mobile Responsiveness","roadmap-auth.spec.ts","",""
"","892","filter by level shows only matching entries","mobile-chrome","Tue Apr 14 21:58:00 UTC 2026","passed","Tue Apr 14 21:58:00 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
"","1220","lock and unlock report via review lock","firefox","Tue Apr 14 22:01:28 UTC 2026","passed","Tue Apr 14 22:01:29 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","1222","template icons are SVG images (not emoji)","mobile-chrome","Tue Apr 14 22:00:34 UTC 2026","passed","Tue Apr 14 22:00:35 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","496","info banner visible with moderation and duplicate warning text","chromium","Tue Apr 14 22:10:36 UTC 2026","passed","Tue Apr 14 22:10:36 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","542","keyboard navigation works in language list","mobile-chrome","Tue Apr 14 22:07:48 UTC 2026","passed","Tue Apr 14 22:07:49 UTC 2026","Language Selector","language-selector.spec.ts","",""
"","1236","clear audit log: confirmation, clears all","webkit","Tue Apr 14 22:07:53 UTC 2026","passed","Tue Apr 14 22:07:54 UTC 2026","Admin Maintenance — Suggestions Operations (11.29)","admin-suggestions.spec.ts","",""
"","2006","bulk merge: disabled (must be done individually)","webkit","Tue Apr 14 22:09:13 UTC 2026","passed","Tue Apr 14 22:09:15 UTC 2026","Admin Bulk Operations (11.93)","admin-suggestions.spec.ts","",""
"","2670","hero title stays in Khmer script regardless of language","mobile-safari","Tue Apr 14 23:02:22 UTC 2026","passed","Tue Apr 14 23:02:25 UTC 2026","Translation Verification > Khmer New Year Page","translation-verification.spec.ts","",""
"","1125","""Logged in as"" text includes the display name","mobile-safari","Tue Apr 14 22:54:35 UTC 2026","passed","Tue Apr 14 22:54:36 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","490","approve then immediately reject: second action fails","chromium","Tue Apr 14 22:03:54 UTC 2026","passed","Tue Apr 14 22:03:54 UTC 2026","Admin Moderation Edge Cases (11.30)","admin-suggestions.spec.ts","",""
"","2485","timeline: created -> approved -> planned -> completed","mobile-safari","Tue Apr 14 22:43:05 UTC 2026","passed","Tue Apr 14 22:43:08 UTC 2026","Admin Suggestion History Timeline (11.94)","admin-suggestions.spec.ts","",""
"","446","subscribe save fails: error toast, modal stays open","chromium","Tue Apr 14 22:13:37 UTC 2026","passed","Tue Apr 14 22:13:37 UTC 2026","Error Recovery & Retry","suggestions-subscribe.spec.ts","",""
"","1669","completed suggestion shows ""Shipped!"" badge","mobile-safari","Tue Apr 14 22:56:53 UTC 2026","passed","Tue Apr 14 22:56:54 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","3703","save button shows toast after clicking","mobile-safari","Tue Apr 14 22:36:05 UTC 2026","passed","Tue Apr 14 22:36:09 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","0","Add Gift creates new row with correct defaults","chromium","Tue Apr 14 21:58:33 UTC 2026","skipped","Tue Apr 14 21:58:33 UTC 2026","Admin Gifts Tab","admin-gifts.spec.ts","",""
"","1603","direct URL to suggestion scrolls to and highlights","firefox","Tue Apr 14 22:15:24 UTC 2026","passed","Tue Apr 14 22:15:26 UTC 2026","Deep Linking & URL Handling","roadmap-redesign.spec.ts","",""
"","995","sign out removes auth from subsequent API calls","mobile-safari","Tue Apr 14 22:54:56 UTC 2026","passed","Tue Apr 14 22:54:57 UTC 2026","Roadmap Auth — Session Persistence","roadmap-auth.spec.ts","",""
"","631","Roadmap page has language selector button","chromium","Tue Apr 14 22:07:19 UTC 2026","passed","Tue Apr 14 22:07:19 UTC 2026","Language Selector Regression","khmer-new-year-page.spec.ts","",""
"","1083","accessibility: keyboard navigable (tab to login buttons, enter to activate)","mobile-safari","Tue Apr 14 22:54:14 UTC 2026","passed","Tue Apr 14 22:54:16 UTC 2026","Roadmap Auth — Login Prompt","roadmap-auth.spec.ts","",""
"","455","re-auth modal is hidden","mobile-chrome","Tue Apr 14 22:08:46 UTC 2026","passed","Tue Apr 14 22:08:47 UTC 2026","Portal — Hidden Sections on Load","portal-auth.spec.ts","",""
"","273","#data-privacy does NOT show data-privacy when unauthenticated","chromium","Tue Apr 14 22:08:31 UTC 2026","passed","Tue Apr 14 22:08:31 UTC 2026","Portal — Hash Routing (Unauthenticated)","portal-dashboard.spec.ts","",""
"","1620","alerts section shows seeded alert with message and severity","webkit","Tue Apr 14 21:59:36 UTC 2026","passed","Tue Apr 14 21:59:37 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
"","1043","card: accepted status (default card style)","chromium","Tue Apr 14 22:11:37 UTC 2026","passed","Tue Apr 14 22:11:38 UTC 2026","Suggestion Card UI States","suggestions-board.spec.ts","",""
"","1935","transaction history shows empty before loading","webkit","Tue Apr 14 21:57:36 UTC 2026","passed","Tue Apr 14 21:57:38 UTC 2026","Admin Empty States","admin-empty-states.spec.ts","",""
"","602","download links have rel=""noopener noreferrer""","chromium","Tue Apr 14 22:09:02 UTC 2026","passed","Tue Apr 14 22:09:02 UTC 2026","Roadmap Auth — No Account Found","roadmap-auth.spec.ts","",""
"","888","seeded report appears in pending list with API verification","mobile-chrome","Tue Apr 14 21:59:07 UTC 2026","passed","Tue Apr 14 21:59:08 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","288","loading section has aria-label","chromium","Tue Apr 14 22:07:53 UTC 2026","passed","Tue Apr 14 22:07:54 UTC 2026","Portal — Semantic HTML Structure","portal-a11y.spec.ts","",""
"","933","successful login shows dashboard","webkit","Tue Apr 14 22:13:23 UTC 2026","passed","Tue Apr 14 22:13:24 UTC 2026","Admin Login Flow","admin-login.spec.ts","",""
"","1271","data loads correctly on tab switch","chromium","Tue Apr 14 22:06:22 UTC 2026","passed","Tue Apr 14 22:06:23 UTC 2026","Admin Users - Security Subtab","admin-users-security.spec.ts","",""
"","692","globe button is visible on homepage","mobile-safari","Tue Apr 14 22:49:23 UTC 2026","passed","Tue Apr 14 22:49:23 UTC 2026","Language Selector","language-selector.spec.ts","",""
"","1067","recovery has email input with correct attributes","firefox","Tue Apr 14 22:12:13 UTC 2026","passed","Tue Apr 14 22:12:14 UTC 2026","Portal — Recovery Screen","portal-auth.spec.ts","",""
"","1059","scroll-to-top button works","firefox","Tue Apr 14 22:10:47 UTC 2026","passed","Tue Apr 14 22:10:48 UTC 2026","Khmer New Year Page","khmer-new-year-page.spec.ts","",""
"","498","globe button is visible on homepage","firefox","Tue Apr 14 22:10:58 UTC 2026","passed","Tue Apr 14 22:10:59 UTC 2026","Language Selector","language-selector.spec.ts","",""
