"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41","cross-cohort caller CANNOT read seatRequests of a same-cohort-blocked room","integration","Thu Aug 27 12:34:30 UTC 2026","passed","Thu Aug 27 12:34:30 UTC 2026","Integration — cohort gate: rooms/{id}/seatRequests (subcollection bypass)","10-firestore-cohort-rules.spec.ts","",""
"","39","participant CANNOT clear crossCohortAtMigration on a flagged 1:1 (un-hide attack)","integration","Thu Aug 27 12:34:32 UTC 2026","passed","Thu Aug 27 12:34:32 UTC 2026","Integration — conversation migration-flag immutability","10-firestore-cohort-rules.spec.ts","",""
"","3436","clickConversation_opensPrivateChat","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:56 UTC 2026","","com.shyden.shytalk.journey.PrivateMessagingTest","com.shyden.shytalk.journey.PrivateMessagingTest",""
"","282","same purchaseToken accepted once; second attempt 409s","integration","Thu Aug 27 12:34:21 UTC 2026","passed","Thu Aug 27 12:34:22 UTC 2026","Integration — IAP replay protection","05-iap-replay-protection.spec.ts","",""
"","2638","dailyReward_claimButton_dismissesDialog","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.DailyRewardTest","com.shyden.shytalk.journey.DailyRewardTest",""
"","3672","profileTab_walletButton_navigatesToWallet","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:56 UTC 2026","","com.shyden.shytalk.journey.ProfileTest","com.shyden.shytalk.journey.ProfileTest",""
"","2220","giftWallScreen_navigable","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.GiftWallJourneyTest","com.shyden.shytalk.journey.GiftWallJourneyTest",""
"","79","user CANNOT forge an appeal under another user's uniqueId","integration","Thu Aug 27 12:34:25 UTC 2026","passed","Thu Aug 27 12:34:25 UTC 2026","Integration — Firestore rules: suspensionAppeals authz","07-firestore-rules-enforcement.spec.ts","",""
"","26","missing cohort field on create is rejected","integration","Thu Aug 27 12:34:31 UTC 2026","passed","Thu Aug 27 12:34:31 UTC 2026","Integration — cohort gate: rooms create-time bind","10-firestore-cohort-rules.spec.ts","",""
"","38","caller CANNOT stamp crossCohortAtMigration=true on a NEW 1:1 (pre-empt grief)","integration","Thu Aug 27 12:34:33 UTC 2026","passed","Thu Aug 27 12:34:33 UTC 2026","Integration — conversation create cannot stamp migration flags","10-firestore-cohort-rules.spec.ts","",""
"","2788","profileTab_navigable","","Thu Aug 27 13:13:53 UTC 2026","passed","Thu Aug 27 13:13:55 UTC 2026","","com.shyden.shytalk.journey.NavigationSmokeTest","com.shyden.shytalk.journey.NavigationSmokeTest",""
"","301","returns 402 when sender has insufficient coins","integration","Thu Aug 27 12:34:21 UTC 2026","passed","Thu Aug 27 12:34:21 UTC 2026","Integration — gift-direct state cascade","04-gift-direct-cascade.spec.ts","",""
"","430","PM send produces FCM payload with documented shape","integration","Thu Aug 27 12:34:25 UTC 2026","passed","Thu Aug 27 12:34:26 UTC 2026","Integration — FCM payload shape","08-fcm-message-shape.spec.ts","",""
