"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1640","pagination controls display correctly","chromium","Wed Sep 09 07:07:49 UTC 2026","passed","Wed Sep 09 07:07:51 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","6","optional read is NOT treated as an assignment","mobile-chrome","Wed Sep 09 06:56:15 UTC 2026","passed","Wed Sep 09 06:56:15 UTC 2026","SHY-0279 — auth injection discipline","auth-injection-discipline.spec.ts","",""
"","865","a non-English locale translates all 5 roadmap aria-labels","mobile-chrome","Wed Sep 09 06:56:13 UTC 2026","passed","Wed Sep 09 06:56:14 UTC 2026","Roadmap aria-label i18n","aria-label-i18n.spec.ts","",""
"","703","/do-not-sell.html translates every footer link to Thai","mobile-safari","Wed Sep 09 06:58:21 UTC 2026","passed","Wed Sep 09 06:58:21 UTC 2026","Legal footer i18n — every page, every locale-switch","legal-footer-i18n.spec.ts","",""
"","315","Chinese locale: tAdmin runtime — eval translations.js standalone","firefox","Wed Sep 09 06:56:33 UTC 2026","passed","Wed Sep 09 06:56:33 UTC 2026","Admin users-tab confirm/alert i18n (Phase 1)","admin-tadmin-helper-i18n.spec.ts","",""
"","484","login screen shows error area for failed login","mobile-chrome","Wed Sep 09 06:55:59 UTC 2026","passed","Wed Sep 09 06:56:00 UTC 2026","Admin Panel","admin-panel.spec.ts","",""
"","616","age verification section is present and explains ID-image lifetime","mobile-safari","Wed Sep 09 06:58:23 UTC 2026","passed","Wed Sep 09 06:58:24 UTC 2026","Privacy Policy","legal-pages.spec.ts","",""
"","676","Enter key triggers resolve on selected report","chromium","Wed Sep 09 07:08:51 UTC 2026","passed","Wed Sep 09 07:08:52 UTC 2026","Admin Keyboard Shortcuts","admin-keyboard.spec.ts","",""
"","488","TOTP code input has associated label","firefox","Wed Sep 09 07:01:34 UTC 2026","passed","Wed Sep 09 07:01:35 UTC 2026","Portal — TOTP Section Structure","portal-auth.spec.ts","",""
"","409","has Privacy Policy link","firefox","Wed Sep 09 06:58:41 UTC 2026","passed","Wed Sep 09 06:58:41 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","15","users.js no longer hardcodes the Phase 2j strings","webkit","Wed Sep 09 06:56:09 UTC 2026","passed","Wed Sep 09 06:56:09 UTC 2026","Admin users-tab backpack panel i18n (Phase 2j)","admin-users-backpack-i18n-phase-2j.spec.ts","",""
"","756","config loads correctly — values match API","firefox","Wed Sep 09 07:18:32 UTC 2026","skipped","Wed Sep 09 07:18:33 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","5658","log config retention change persists after reload","mobile-chrome","Wed Sep 09 07:12:23 UTC 2026","passed","Wed Sep 09 07:12:28 UTC 2026","Admin Logs > Config tests","admin-logs.spec.ts","",""
"","7","the corpus is non-empty and the sanctioned assignment is findable","firefox","Wed Sep 09 06:56:46 UTC 2026","passed","Wed Sep 09 06:56:46 UTC 2026","SHY-0279 — auth injection discipline","auth-injection-discipline.spec.ts","",""
"","544","login box has admin panel heading","webkit","Wed Sep 09 06:55:55 UTC 2026","passed","Wed Sep 09 06:55:55 UTC 2026","Admin Panel","admin-panel.spec.ts","",""
"","1365","hero title stays in Thai script regardless of language","webkit","Wed Sep 09 07:09:46 UTC 2026","passed","Wed Sep 09 07:09:48 UTC 2026","Translation Verification > Khmer New Year Page","translation-verification.spec.ts","",""
"","690","filter by admin user works","webkit","Wed Sep 09 07:16:44 UTC 2026","passed","Wed Sep 09 07:16:45 UTC 2026","Admin Audit Log (11.18)","admin-suggestions.spec.ts","",""
"","629","TOTP button is hidden by default","mobile-safari","Wed Sep 09 07:00:43 UTC 2026","passed","Wed Sep 09 07:00:44 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","1774","filter buttons toggle between Pending, Resolved, and Archived","firefox","Wed Sep 09 07:21:08 UTC 2026","passed","Wed Sep 09 07:21:10 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","3744","back button after voting: state preserved","webkit","Wed Sep 09 07:07:36 UTC 2026","passed","Wed Sep 09 07:07:40 UTC 2026","URL & Navigation Edge Cases","suggestions-board.spec.ts","",""
"","855","after successful login, suggestions list refreshes automatically","webkit","Wed Sep 09 07:01:35 UTC 2026","passed","Wed Sep 09 07:01:36 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","537","has Apple sign-in button with branded logo","firefox","Wed Sep 09 07:00:52 UTC 2026","passed","Wed Sep 09 07:00:52 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","421","displays tagline","mobile-chrome","Wed Sep 09 06:57:10 UTC 2026","passed","Wed Sep 09 06:57:10 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","1","valueOf distinguishes a missing key (null) from an empty value","mobile-safari","Wed Sep 09 07:00:20 UTC 2026","passed","Wed Sep 09 07:00:20 UTC 2026","Parser guards — the detect-branch, on synthetic fixtures","portal-ban-i18n.spec.ts","",""
"","1596","temp ID check returns availability result","firefox","Wed Sep 09 07:27:09 UTC 2026","passed","Wed Sep 09 07:27:11 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","1208","Firebase SDK not loaded shows graceful fallback message","mobile-chrome","Wed Sep 09 07:01:19 UTC 2026","passed","Wed Sep 09 07:01:21 UTC 2026","Roadmap Auth — Error Handling","roadmap-auth.spec.ts","",""
"","2081","saved changes persist after page reload","mobile-chrome","Wed Sep 09 07:14:05 UTC 2026","passed","Wed Sep 09 07:14:07 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","788","anonymous label on public comments","mobile-chrome","Wed Sep 09 07:04:40 UTC 2026","passed","Wed Sep 09 07:04:41 UTC 2026","Suggestions Board — Comment Flow","suggestions-board.spec.ts","",""
"","566","/terms.html uses dark theme","mobile-safari","Wed Sep 09 06:58:35 UTC 2026","passed","Wed Sep 09 06:58:36 UTC 2026","Consistent styling across pages","legal-pages.spec.ts","",""
"","728","recovery section has data-i18n attributes","mobile-safari","Wed Sep 09 06:59:04 UTC 2026","passed","Wed Sep 09 06:59:05 UTC 2026","Portal — i18n: Data Attributes","portal-a11y.spec.ts","",""
"","572","password field is type=""password"" (not type=""text"")","mobile-chrome","Wed Sep 09 06:59:46 UTC 2026","passed","Wed Sep 09 06:59:47 UTC 2026","Portal — Authentication Section Security","portal-security.spec.ts","",""
"","1613","completed suggestion: vote arrows disabled/hidden","mobile-safari","Wed Sep 09 07:07:45 UTC 2026","passed","Wed Sep 09 07:07:47 UTC 2026","Suggestions Board — Voting Flow","suggestions-board.spec.ts","",""
"","14","POST /api/notifications/token without token field is rejected with 400","webkit","Wed Sep 09 06:56:49 UTC 2026","skipped","Wed Sep 09 06:56:50 UTC 2026","Dev Smoke — push notification token + settings","dev-smoke.spec.ts","",""
"","260","seasonal banner links to event page","chromium","Wed Sep 09 07:00:56 UTC 2026","passed","Wed Sep 09 07:00:56 UTC 2026","Seasonal Theme System","seasonal-theme.spec.ts","",""
"","631","error handler does not multi-fire after many init() cycles","mobile-safari","Wed Sep 09 06:58:38 UTC 2026","passed","Wed Sep 09 06:58:39 UTC 2026","ShyTalkLogger — init idempotency (regression)","logger-idempotency.spec.ts","",""
"","1153","mute button toggles mute state during nuclear dialog","mobile-safari","Wed Sep 09 07:16:51 UTC 2026","passed","Wed Sep 09 07:16:52 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","1133","submit with exactly 5000 char description: succeeds","mobile-safari","Wed Sep 09 07:07:57 UTC 2026","passed","Wed Sep 09 07:07:58 UTC 2026","Suggestion Submission Edge Cases","suggestions-board.spec.ts","",""
"","261","a script-injection ?lang= is never applied to the document","chromium","Wed Sep 09 06:56:56 UTC 2026","passed","Wed Sep 09 06:56:57 UTC 2026","SHY-0181 — ?lang= URL flag drives language site-wide","lang-flag.spec.ts","",""
"","633","globe button is visible on homepage","mobile-safari","Wed Sep 09 06:58:05 UTC 2026","passed","Wed Sep 09 06:58:06 UTC 2026","Language Selector","language-selector.spec.ts","",""
"","310","do-not-sell page has the shared header","mobile-chrome","Wed Sep 09 07:03:08 UTC 2026","passed","Wed Sep 09 07:03:08 UTC 2026","Shared Header — Presence on all pages","shared-header.spec.ts","",""
"","590","has email input with correct attributes","firefox","Wed Sep 09 07:00:52 UTC 2026","passed","Wed Sep 09 07:00:53 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","1419","edit banner title persists after reload","chromium","Wed Sep 09 07:06:19 UTC 2026","passed","Wed Sep 09 07:06:20 UTC 2026","Admin Banners","admin-banners.spec.ts","",""
"","355","data-privacy section is hidden","chromium","Wed Sep 09 06:57:49 UTC 2026","passed","Wed Sep 09 06:57:49 UTC 2026","Portal — Hidden Sections on Load","portal-auth.spec.ts","",""
"","588","loads with correct title","mobile-safari","Wed Sep 09 06:58:27 UTC 2026","passed","Wed Sep 09 06:58:28 UTC 2026","Cyber Bullying Policy","legal-pages.spec.ts","",""
"","11","every KNY non-en locale define aria_scroll_to_top","webkit","Wed Sep 09 06:57:15 UTC 2026","passed","Wed Sep 09 06:57:15 UTC 2026","KNY scroll-to-top aria-label i18n","kny-scroll-top-aria-i18n.spec.ts","",""
"","1455","approve appeal moves it to Approved filter","chromium","Wed Sep 09 07:05:52 UTC 2026","passed","Wed Sep 09 07:05:54 UTC 2026","Admin Appeals","admin-appeals.spec.ts","",""
"","21","SG_LABELS defines duplicate_match + duplicate_different for all 21 locales","webkit","Wed Sep 09 07:07:57 UTC 2026","passed","Wed Sep 09 07:07:58 UTC 2026","Suggestions-board duplicate-detection buttons i18n","suggestions-duplicate-buttons-i18n.spec.ts","",""
"","537","all core module scripts are fetchable","webkit","Wed Sep 09 06:55:44 UTC 2026","passed","Wed Sep 09 06:55:45 UTC 2026","Admin Core Modules Integration","admin-core-modules.spec.ts","",""
"","1701","device preview shows Continue button when dismissable is checked","firefox","Wed Sep 09 07:22:11 UTC 2026","passed","Wed Sep 09 07:22:12 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","904","device binding section shows seeded data","webkit","Wed Sep 09 07:18:38 UTC 2026","passed","Wed Sep 09 07:18:39 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","3018","vote click when profile is explicitly false (no ShyTalk account) STILL opens login modal","mobile-chrome","Wed Sep 09 07:06:46 UTC 2026","passed","Wed Sep 09 07:06:49 UTC 2026","Suggestions Board — Race-window auth (W1 follow-up)","suggestions-board.spec.ts","",""
"","708","modal sections have data-i18n attributes","mobile-safari","Wed Sep 09 06:59:10 UTC 2026","passed","Wed Sep 09 06:59:11 UTC 2026","Portal — i18n: Data Attributes","portal-a11y.spec.ts","",""
"","8","portal.js no longer hardcodes ""Reason: "" or ""Welcome back, "" or toLocaleDateString(undefined)","chromium","Wed Sep 09 06:58:27 UTC 2026","passed","Wed Sep 09 06:58:27 UTC 2026","Portal greeting + suspension i18n","portal-greeting-suspended-i18n.spec.ts","",""
"","547","recovery code input has associated label","webkit","Wed Sep 09 06:58:05 UTC 2026","passed","Wed Sep 09 06:58:06 UTC 2026","Portal — Accessibility: Labels & ARIA","portal-a11y.spec.ts","",""
"","456","keyboard navigation: tab through interactive elements","chromium","Wed Sep 09 07:00:30 UTC 2026","passed","Wed Sep 09 07:00:30 UTC 2026","Accessibility","roadmap-redesign.spec.ts","",""
"","955","form displays description field with 5000 char limit visible","webkit","Wed Sep 09 07:05:00 UTC 2026","passed","Wed Sep 09 07:05:01 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","728","globe button appears on /portal/","mobile-safari","Wed Sep 09 07:01:09 UTC 2026","passed","Wed Sep 09 07:01:10 UTC 2026","Portal i18n","portal-i18n.spec.ts","",""
"","342","TOTP inputs enforce numeric pattern","chromium","Wed Sep 09 06:58:34 UTC 2026","passed","Wed Sep 09 06:58:34 UTC 2026","Portal — Authentication Section Security","portal-security.spec.ts","",""
"","966","reject without reason shows warning that reason will be displayed publicly","webkit","Wed Sep 09 07:16:18 UTC 2026","passed","Wed Sep 09 07:16:19 UTC 2026","Admin Suggestions Moderation (11.16)","admin-suggestions.spec.ts","",""
"","599","clicking Suggest button shows login modal","chromium","Wed Sep 09 06:59:10 UTC 2026","passed","Wed Sep 09 06:59:10 UTC 2026","Roadmap Auth — Login Prompt","roadmap-auth.spec.ts","",""
"","454","Khmer New Year page has language selector button","chromium","Wed Sep 09 06:56:47 UTC 2026","passed","Wed Sep 09 06:56:48 UTC 2026","Language Selector Regression","khmer-new-year-page.spec.ts","",""
"","3114","temp ID clear removes the temporary ID","mobile-safari","Wed Sep 09 07:21:09 UTC 2026","passed","Wed Sep 09 07:21:13 UTC 2026","Admin Users - Extra Profile Fields","admin-users-extra.spec.ts","",""
"","3","bean redeem bonus threshold — change, save, reload","mobile-safari","Wed Sep 09 07:15:39 UTC 2026","skipped","Wed Sep 09 07:15:39 UTC 2026","Admin Economy Config","admin-economy-config.spec.ts","",""
"","1052","roadmap Sign In opens the in-page modal (modal hook registered)","webkit","Wed Sep 09 07:03:53 UTC 2026","passed","Wed Sep 09 07:03:54 UTC 2026","Shared header Sign In — modal hook + portal fallback","shared-header-signin-fallback.spec.ts","",""
"","338","API_BASE points to localhost in test environment","chromium","Wed Sep 09 06:58:32 UTC 2026","passed","Wed Sep 09 06:58:32 UTC 2026","Portal — Environment Isolation","portal-security.spec.ts","",""
"","822","cancel scheduled deletion","chromium","Wed Sep 09 07:12:47 UTC 2026","passed","Wed Sep 09 07:12:48 UTC 2026","Admin Users - Account Deletion","admin-users-deletion.spec.ts","",""
"","822","reports empty state shows message when no archived reports","mobile-safari","Wed Sep 09 07:15:40 UTC 2026","passed","Wed Sep 09 07:15:41 UTC 2026","Admin Empty States","admin-empty-states.spec.ts","",""
"","1299","rejected suggestion shows decline reason (if provided)","mobile-chrome","Wed Sep 09 07:03:40 UTC 2026","passed","Wed Sep 09 07:03:41 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","803","a banned user keeps the affordances a ban must never remove: appeal, contact, sign out","mobile-chrome","Wed Sep 09 06:59:05 UTC 2026","passed","Wed Sep 09 06:59:06 UTC 2026","Portal — a banned user is told they are banned","portal-ban-notice.spec.ts","",""
"","1717","seeded device appears in table with correct data","mobile-safari","Wed Sep 09 07:15:06 UTC 2026","passed","Wed Sep 09 07:15:08 UTC 2026","Admin Devices Tab","admin-devices.spec.ts","",""
"","531","?lang=vi forces Vietnamese on /portal/","webkit","Wed Sep 09 06:57:27 UTC 2026","passed","Wed Sep 09 06:57:28 UTC 2026","SHY-0181 — ?lang= URL flag drives language site-wide","lang-flag.spec.ts","",""
"","656","switch language: all buttons translated","firefox","Wed Sep 09 07:12:41 UTC 2026","passed","Wed Sep 09 07:12:41 UTC 2026","Translations","suggestions-security.spec.ts","",""
"","608","login renders at 320px width","mobile-chrome","Wed Sep 09 06:58:12 UTC 2026","passed","Wed Sep 09 06:58:13 UTC 2026","Portal — Responsive: Login Screen","portal-a11y.spec.ts","",""
"","414","dashboard has header element","mobile-chrome","Wed Sep 09 06:58:17 UTC 2026","passed","Wed Sep 09 06:58:17 UTC 2026","Portal — Semantic HTML Structure","portal-a11y.spec.ts","",""
"","567","export CSV downloads file with correct headers and data","chromium","Wed Sep 09 07:11:53 UTC 2026","passed","Wed Sep 09 07:11:53 UTC 2026","Admin Audit Log (11.18)","admin-suggestions.spec.ts","",""
"","571","#no-account shows download prompt","webkit","Wed Sep 09 06:59:46 UTC 2026","passed","Wed Sep 09 06:59:46 UTC 2026","Portal — Hash Routing (Unauthenticated)","portal-dashboard.spec.ts","",""
"","371","Chinese runtime: status badges interpolate correctly","mobile-safari","Wed Sep 09 06:56:23 UTC 2026","passed","Wed Sep 09 06:56:23 UTC 2026","Admin users-tab interpolated i18n (Phase 2d)","admin-users-interpolated-i18n-phase-2d.spec.ts","",""
"","558","Google Play link has correct href","webkit","Wed Sep 09 06:58:53 UTC 2026","passed","Wed Sep 09 06:58:54 UTC 2026","Portal — No Account Screen","portal-auth.spec.ts","",""
"","322","API firebase-config responds","mobile-safari","Wed Sep 09 06:57:01 UTC 2026","passed","Wed Sep 09 06:57:01 UTC 2026","Dev Sanity Checks","dev-sanity.spec.ts","",""
"","1140","all event types listed with 4 channel toggles each","mobile-safari","Wed Sep 09 07:12:00 UTC 2026","passed","Wed Sep 09 07:12:01 UTC 2026","Subscribe Modal","suggestions-subscribe.spec.ts","",""
"","11","POST /api/economy/gacha with invalid pullCount is rejected with 400","mobile-safari","Wed Sep 09 06:57:04 UTC 2026","skipped","Wed Sep 09 06:57:04 UTC 2026","Dev Smoke — gacha wheel spin (transactional coin deduction)","dev-smoke.spec.ts","",""
"","669","Esc key closes evidence lightbox","chromium","Wed Sep 09 07:08:52 UTC 2026","skipped","Wed Sep 09 07:08:53 UTC 2026","Admin Keyboard Shortcuts","admin-keyboard.spec.ts","",""
"","713","toggle vote reason visibility after submission: not possible (immutable)","firefox","Wed Sep 09 07:10:42 UTC 2026","passed","Wed Sep 09 07:10:42 UTC 2026","Voting Edge Cases","suggestions-board.spec.ts","",""
"","899","each phase shows correct X/Y count","webkit","Wed Sep 09 07:02:51 UTC 2026","passed","Wed Sep 09 07:02:51 UTC 2026","Per-Phase Progress","roadmap-redesign.spec.ts","",""
"","582","/terms.html footer shows Shyden Ltd copyright","mobile-safari","Wed Sep 09 06:58:30 UTC 2026","passed","Wed Sep 09 06:58:30 UTC 2026","Shyden Ltd branding across legal pages","legal-pages.spec.ts","",""
"","821","seeded report appears in pending list with API verification","webkit","Wed Sep 09 07:14:49 UTC 2026","passed","Wed Sep 09 07:14:49 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","782","card: creator's upvote shown in count but creator sees ""Your vote"" indicator","mobile-chrome","Wed Sep 09 07:05:36 UTC 2026","passed","Wed Sep 09 07:05:36 UTC 2026","Suggestion Card UI States","suggestions-board.spec.ts","",""
"","1238","maintenance operation shows loading then success result","firefox","Wed Sep 09 07:20:20 UTC 2026","passed","Wed Sep 09 07:20:21 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","737","login spinner/loading state shown during auth check","mobile-chrome","Wed Sep 09 07:01:16 UTC 2026","passed","Wed Sep 09 07:01:17 UTC 2026","Roadmap Auth — Session Persistence","roadmap-auth.spec.ts","",""
"","184","Chinese runtime: IP/identity + prompts + partial-failure segments interpolate","mobile-chrome","Wed Sep 09 06:56:13 UTC 2026","passed","Wed Sep 09 06:56:13 UTC 2026","Admin users-tab IP/identity + prompts + bio-labels i18n (Phase 2h)","admin-users-ip-identity-i18n-phase-2h.spec.ts","",""
"","359","revoke button has danger styling","chromium","Wed Sep 09 06:58:14 UTC 2026","passed","Wed Sep 09 06:58:15 UTC 2026","Portal — Security Section Content","portal-dashboard.spec.ts","",""
"","1362","edit gift inline — name and coinValue persist after Apply","webkit","Wed Sep 09 07:13:22 UTC 2026","passed","Wed Sep 09 07:13:24 UTC 2026","Admin Gifts Tab","admin-gifts.spec.ts","",""
"","583","Cyber Bullying page has language selector button","mobile-safari","Wed Sep 09 06:57:34 UTC 2026","passed","Wed Sep 09 06:57:35 UTC 2026","Language Selector Regression","khmer-new-year-page.spec.ts","",""
"","606","Firebase getApp() works (no duplicate init error)","chromium","Wed Sep 09 06:55:38 UTC 2026","passed","Wed Sep 09 06:55:39 UTC 2026","Admin Core Modules Integration","admin-core-modules.spec.ts","",""
"","1","the translations file parses the way this spec assumes","webkit","Wed Sep 09 06:59:20 UTC 2026","passed","Wed Sep 09 06:59:20 UTC 2026","Portal ban screen — i18n completeness across all 21 locales","portal-ban-i18n.spec.ts","",""
"","2496","combined filters work (status + tag + language)","firefox","Wed Sep 09 07:08:59 UTC 2026","passed","Wed Sep 09 07:09:02 UTC 2026","Suggestions Board — Public Browsing","suggestions-board.spec.ts","",""
"","75","API health endpoint responds","chromium","Wed Sep 09 06:56:30 UTC 2026","passed","Wed Sep 09 06:56:31 UTC 2026","Dev Sanity Checks","dev-sanity.spec.ts","",""
"","870","download prompt shows both store badges/links","webkit","Wed Sep 09 07:01:46 UTC 2026","passed","Wed Sep 09 07:01:47 UTC 2026","Roadmap Auth — No Account Download Prompt Details","roadmap-auth.spec.ts","",""
"","1967","ban all devices for user","firefox","Wed Sep 09 07:27:58 UTC 2026","passed","Wed Sep 09 07:28:00 UTC 2026","Admin Users - Moderation Subtab","admin-users-moderation.spec.ts","",""
"","760","after login, ""+ Suggest"" button enabled","mobile-chrome","Wed Sep 09 07:01:04 UTC 2026","passed","Wed Sep 09 07:01:04 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","18","All 21 locales define every new Phase 2c key in ADMIN_TRANSLATIONS","chromium","Wed Sep 09 06:56:03 UTC 2026","passed","Wed Sep 09 06:56:03 UTC 2026","Admin users-tab button/toast i18n (Phase 2c)","admin-users-button-toast-i18n-phase-2c.spec.ts","",""
"","614","vote fails (network): retry button shown","firefox","Wed Sep 09 07:14:12 UTC 2026","passed","Wed Sep 09 07:14:13 UTC 2026","Error Recovery & Retry","suggestions-subscribe.spec.ts","",""
"","509","re-auth error has role=""alert""","firefox","Wed Sep 09 07:03:12 UTC 2026","passed","Wed Sep 09 07:03:13 UTC 2026","Portal — Modal Structure","portal-dashboard.spec.ts","",""
"","662","loads and displays app name in title","mobile-safari","Wed Sep 09 06:57:39 UTC 2026","passed","Wed Sep 09 06:57:40 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","544","navigating to #recovery shows recovery form","webkit","Wed Sep 09 06:58:55 UTC 2026","passed","Wed Sep 09 06:58:55 UTC 2026","Portal — Recovery Screen","portal-auth.spec.ts","",""
"","1176","title character counter shows count with /100 limit","webkit","Wed Sep 09 07:15:30 UTC 2026","passed","Wed Sep 09 07:15:31 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","724","filter by userId shows only matching entries","webkit","Wed Sep 09 07:13:45 UTC 2026","passed","Wed Sep 09 07:13:46 UTC 2026","Admin Logs","admin-logs.spec.ts","",""
"","1620","transaction history shows admin adjustments","firefox","Wed Sep 09 07:26:38 UTC 2026","passed","Wed Sep 09 07:26:40 UTC 2026","Admin Users - Economy Subtab","admin-users-economy.spec.ts","",""
"","6","the action buttons may share the suspended copy, and are non-empty everywhere","webkit","Wed Sep 09 06:59:20 UTC 2026","passed","Wed Sep 09 06:59:20 UTC 2026","Portal ban screen — i18n completeness across all 21 locales","portal-ban-i18n.spec.ts","",""
"","823","a banned user keeps the affordances a ban must never remove: appeal, contact, sign out","webkit","Wed Sep 09 06:59:22 UTC 2026","passed","Wed Sep 09 06:59:23 UTC 2026","Portal — a banned user is told they are banned","portal-ban-notice.spec.ts","",""
"","872","resolve as dismissed moves report to resolved","chromium","Wed Sep 09 07:10:00 UTC 2026","passed","Wed Sep 09 07:10:01 UTC 2026","Admin Reports","admin-reports.spec.ts","",""
"","1478","tablet preview toggle switches preview to tablet size","mobile-chrome","Wed Sep 09 07:14:31 UTC 2026","passed","Wed Sep 09 07:14:32 UTC 2026","Starting Screens Admin Section","admin-starting-screens.spec.ts","",""
"","10","JS / CSS routes require browser revalidation","mobile-chrome","Wed Sep 09 06:56:22 UTC 2026","passed","Wed Sep 09 06:56:22 UTC 2026","public/_headers cache-control rules (regression)","cache-control-headers.spec.ts","",""
"","967","submit: suggestion appears in ""My Suggestions"" view","webkit","Wed Sep 09 07:05:13 UTC 2026","passed","Wed Sep 09 07:05:14 UTC 2026","Suggestions Board — Submission Flow","suggestions-board.spec.ts","",""
"","539","touch: pinch-to-zoom on ring chart behaves correctly","chromium","Wed Sep 09 07:02:37 UTC 2026","passed","Wed Sep 09 07:02:38 UTC 2026","Mobile-Specific Interactions","suggestions-board.spec.ts","",""
"","792","discard changes reverts all modifications","mobile-safari","Wed Sep 09 07:16:05 UTC 2026","passed","Wed Sep 09 07:16:06 UTC 2026","Admin Gifts Tab","admin-gifts.spec.ts","",""
"","606","footer links navigate to correct pages","webkit","Wed Sep 09 06:57:22 UTC 2026","passed","Wed Sep 09 06:57:23 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","535","enrollment section has data-i18n attributes","firefox","Wed Sep 09 07:00:10 UTC 2026","passed","Wed Sep 09 07:00:11 UTC 2026","Portal — i18n: Data Attributes","portal-a11y.spec.ts","",""
"","591","has remember me checkbox","mobile-chrome","Wed Sep 09 06:58:27 UTC 2026","passed","Wed Sep 09 06:58:28 UTC 2026","Portal — Login Form","portal-auth.spec.ts","",""
"","707","lost authenticator link points to recovery","mobile-safari","Wed Sep 09 07:00:02 UTC 2026","passed","Wed Sep 09 07:00:03 UTC 2026","Portal — TOTP Section Structure","portal-auth.spec.ts","",""
"","711","clear beans for test user via per-user API","mobile-safari","Wed Sep 09 07:16:43 UTC 2026","passed","Wed Sep 09 07:16:44 UTC 2026","Admin Maintenance Tab","admin-maintenance.spec.ts","",""
"","11","DELETE /api/notifications/token removes the token (cleanup)","chromium","Wed Sep 09 06:56:33 UTC 2026","skipped","Wed Sep 09 06:56:33 UTC 2026","Dev Smoke — push notification token + settings","dev-smoke.spec.ts","",""
"","457","badge present on /privacy.html","webkit","Wed Sep 09 07:00:24 UTC 2026","passed","Wed Sep 09 07:00:24 UTC 2026","Preview watermark — EVERY public page carries it (SHY-0205)","preview-watermark.spec.ts","",""
"","2038","all filters active simultaneously: results match ALL criteria","chromium","Wed Sep 09 07:02:52 UTC 2026","passed","Wed Sep 09 07:02:54 UTC 2026","Filter & Search Combination Edge Cases","suggestions-board.spec.ts","",""
"","287","zh locale switch is reflected in the locale line (real i18n path)","chromium","Wed Sep 09 06:59:03 UTC 2026","passed","Wed Sep 09 06:59:03 UTC 2026","Preview watermark — QA context lines (SHY-0205)","preview-watermark.spec.ts","",""
"","2177","layout correct for Thai (non-Latin script)","webkit","Wed Sep 09 07:08:16 UTC 2026","passed","Wed Sep 09 07:08:18 UTC 2026","Translations","suggestions-security.spec.ts","",""
"","633","selecting a language closes modal and updates page","firefox","Wed Sep 09 06:59:16 UTC 2026","passed","Wed Sep 09 06:59:16 UTC 2026","Language Selector","language-selector.spec.ts","",""
"","12","relativeTime no longer hardcodes English ""ago"" / ""just now""","webkit","Wed Sep 09 07:08:00 UTC 2026","passed","Wed Sep 09 07:08:00 UTC 2026","Suggestions-board relativeTime() locale-aware","suggestions-relative-time-i18n.spec.ts","",""
"","6","returns undefined when both claims are non-string values","webkit","Wed Sep 09 06:56:49 UTC 2026","passed","Wed Sep 09 06:56:49 UTC 2026","deriveOwnerFirebaseUid — uid claim extraction","dev-smoke-helpers.spec.ts","",""
"","764","sign out button has aria-label for accessibility","mobile-chrome","Wed Sep 09 07:01:09 UTC 2026","passed","Wed Sep 09 07:01:09 UTC 2026","Roadmap Auth — Logged In State","roadmap-auth.spec.ts","",""
"","1305","shows user info during profile-fetch race window (currentUser set, profile null)","mobile-safari","Wed Sep 09 07:06:12 UTC 2026","passed","Wed Sep 09 07:06:13 UTC 2026","Shared Header — Race window during profile fetch (W1 bundled bug)","shared-header.spec.ts","",""
"","648","has i18n data attributes for translatable content","mobile-safari","Wed Sep 09 06:57:46 UTC 2026","passed","Wed Sep 09 06:57:47 UTC 2026","Landing Page","landing-page.spec.ts","",""
"","1885","a page without the auth module fails loudly instead of hanging","webkit","Wed Sep 09 06:56:21 UTC 2026","passed","Wed Sep 09 06:56:23 UTC 2026","SHY-0279 — sign-in resolution is observable","auth-state-known-contract.spec.ts","",""
